Season,Week,SKU,ValueB1,ValueB2,ValueB3,ValueB4,ValueB5,ValueB6,ValueB7,ReturnB1,ReturnB2,ReturnB3,ReturnB4,ReturnB5,ReturnB6,ReturnB7
27,8,B,789.7726701,667.6293418,4.246714296,447.7155649,57.92242954,195.1699307,0,0,0,0,0,0,0,0
27,9,B,187.2265788,731.296397,683.3662308,0,472.5145507,369.9718811,228.9481186,0,0,0,0,0,0,0
27,10,B,15.97719325,657.0021638,0,191.9816889,4.650278848,592.7258748,41.40420884,0,496.4255598,0,0,0,0,239.2341504
27,11,B,146.1092439,175.9981478,598.9824226,94.18673534,39.73911058,0,0,0,0,0,161.2853874,0,0,0
27,12,B,157.2165429,151.9413175,84.21991299,105.3663374,475.5820568,293.9984171,253.3417019,0,0,0,0,0,0,0
27,1,C,0,784.9070422,0,452.1427478,396.1578099,0,0,0,0,0,0,0,0,0
27,2,C,0,633.3847086,933.7686512,391.0129154,0,955.7441355,0,0,0,0,0,0,0,0
27,3,C,966.2160047,598.7125337,490.5811954,936.0394489,70.05520502,520.7273417,805.4132353,0,0,0,0,0,0,0
27,4,C,318.9754214,0,862.5534255,0,448.6654365,211.1085429,543.9965282,0,0,0,0,0,0,0
27,5,C,745.6272996,139.6921102,0,510.2123286,773.4772278,723.1431488,0,0,0,0,0,0,0,0
27,6,C,96.7649055,652.5250754,787.2654291,0,490.2848581,45.54326484,70.48355331,0,0,0,0,0,0,343.4637567
27,7,C,570.0138735,785.5437327,0,207.4932897,573.5481203,419.4420427,527.7116995,0,0,0,0,0,0,0
27,8,C,0,493.7367196,677.4712417,67.0110191,678.7471164,145.0018632,0,0,0,0,0,0,0,0
27,9,C,463.2701439,383.9579976,0,42.35754447,449.8533671,0,127.7789494,0,285.217212,0,0,0,0,0
27,10,C,41.78812992,323.5603035,497.4825089,93.10490767,531.2689538,324.0145733,202.436246,0,0,0,0,0,0,0
27,11,C,200.8710041,535.0954941,0,413.6045405,4.16360551,150.4561526,98.0352813,0,0,0,0,0,0,66.4160435
27,12,C,294.139494,172.284914,137.6069048,88.64392301,471.938944,0,0,0,0,0,0,0,0,0
28,1,A,691.2099989,184.23641,349.012762,62.72888647,561.1297627,100.1273596,608.7728464,120.2106241,0,0,483.5289837,0,0,0
28,2,A,973.9029174,606.5477826,663.5872379,838.4718692,718.5969172,510.1021308,113.366781,129.2146538,0,0,0,0,0,0
28,3,A,0,358.8650688,331.8872419,368.469157,0,323.6004045,156.2341216,0,0,0,24.82591351,0,0,0
28,4,A,241.9283013,37.90273199,215.1394339,166.1422355,0,252.2701276,0,0,0,0,0,0,0,0
28,5,A,83.50289164,0,119.6816722,189.2133321,365.6685119,667.4595981,52.71871634,294.5922,0,0,0,0,0,0
28,6,A,184.2367696,0,610.0413605,125.5961236,0,259.9206598,448.4109126,0,0,0,0,0,0,0
28,7,A,0,439.3601651,0,0,0,71.48199342,740.7317311,0,0,0,0,0,0,0
28,8,A,53.93291058,525.9708653,0,0,711.7143123,85.32214774,0,173.9916245,0,0,0,0,0,0
28,9,A,471.1160734,81.71581495,280.0649018,88.79592336,549.0518547,169.5722654,170.4558695,0,0,0,0,0,0,0
28,10,A,0,458.4394468,514.1103551,662.1322263,394.6899858,0,273.5031392,0,0,0,0,0,0,0
28,11,A,586.1169424,420.3438619,103.9725361,514.0380809,0,178.976004,137.4331234,66.33269251,0,0,0,0,0,0
28,12,A,141.3679182,0,182.2440392,4.30889286,29.78694171,125.703506,0,0,0,0,0,0,0,0
28,1,B,278.9637509,0,808.2015462,767.9689273,519.2200913,0,231.3004209,0,0,0,0,0,0,0
28,2,B,876.0960802,682.6239596,643.5180242,923.2920971,182.532827,889.3686895,238.6284568,0,0,0,0,0,234.9487134,0
28,3,B,0,307.5596388,362.175623,0,444.5508196,351.7210197,901.8537884,0,0,0,0,0,0,0
28,4,B,0,95.69402286,0,149.5431995,639.1391783,0,48.00950636,0,0,0,0,0,0,0
28,5,B,477.1152081,549.2159465,49.31993091,0,283.1536533,511.6228968,247.8646259,0,0,0,0,0,0,0
28,6,B,403.5079214,699.9300978,862.0823133,0,479.4982471,739.178822,235.9718412,0,0,0,0,0,0,0
28,7,B,0,59.32943884,610.9306926,272.9787414,356.8659867,407.8850439,512.6365776,0,0,0,428.1685796,0,0,0
28,8,B,0,639.1058175,0,0,0,114.0919101,472.54833,0,0,0,0,0,0,0
28,9,B,427.3268307,0,500.3764173,506.086249,97.6088877,370.5715484,7.753941806,0,0,0,0,0,0,0
28,10,B,293.0313448,636.8074126,414.4203446,0,373.4946108,60.09174441,85.58526593,0,0,0,0,0,0,282.221226
28,11,B,0,261.6423041,160.9235972,59.28321623,471.4305712,481.9079854,218.7688253,0,0,0,0,0,0,0
28,12,B,140.5379744,24.44538769,233.6008803,0,359.0205528,448.4680436,0,0,0,0,0,0,0,0
28,1,C,0,0,0,0,999.7947065,103.9450942,990.524905,0,0,0,0,0,0,0
28,2,C,172.0556669,611.0578551,54.480536,239.1367863,754.8040094,984.2722786,857.3808465,0,0,0,0,0,0,0
28,3,C,338.2166927,61.00359523,0,184.5335482,255.8536444,717.9362188,363.6590365,0,0,0,300.6620397,0,0,0
28,4,C,127.831655,541.518951,814.8343674,423.0573644,40.3569135,0,485.1729162,0,0,0,0,0,0,0
28,5,C,296.0596564,814.1220828,12.31306909,871.3810205,765.2796452,377.9602552,818.8448593,0,0,486.3523071,0,0,0,0
28,6,C,143.4913497,383.8649725,386.8310602,0,515.5796759,633.2222903,266.4647413,0,0,0,0,0,0,0
28,7,C,379.7972329,22.75392388,0,704.5525278,96.85971138,558.9982708,576.2778614,0,0,0,0,0,0,0
28,8,C,479.6688085,0,131.7241611,0,204.4775569,0,723.9040557,0,0,0,0,0,0,0
28,9,C,409.9478392,288.519233,203.5466979,0,47.94275441,114.7707256,0,0,0,0,0,0,34.24644885,0
28,10,C,619.4096153,0,664.1893718,359.1483036,0,306.5905225,534.6242348,0,0,0,0,0,0,0
28,11,C,252.8544418,385.7558743,257.1747686,0,555.4003618,371.1584874,38.46815692,0,0,0,0,0,302.8881153,0
28,12,C,136.6685945,0,0,42.51393218,266.0033804,267.0343591,394.6647286,0,0,0,0,0,0,0
29,1,A,7.843459128,0,454.0898391,582.7780374,280.0472794,678.075602,362.2343017,0,0,0,0,0,0,0
29,2,A,313.8566087,188.4466421,633.3562038,736.7719581,0,910.3136221,231.9098605,0,0,0,0,0,0,0
29,3,A,761.9765643,0,468.2938266,801.8097023,285.20192,0,423.9276954,0,0,0,0,0,0,0
29,4,A,318.6104916,0,906.4556753,946.4578535,28.96714693,898.9178136,0,0,0,0,0,0,0,0
29,5,A,0,624.7059128,96.23735987,0,0,333.0153824,0,0,0,0,0,0,0,0
29,6,A,269.0673147,255.0594403,748.9555674,38.40417846,406.3068844,0,0,0,54.95989034,0,0,0,0,0
29,7,A,376.4737951,91.36942054,241.7227453,345.124947,541.7166713,67.64358563,530.0527251,0,0,0,0,0,0,0
29,8,A,77.83149383,751.4049539,43.6496784,132.3556482,0,189.1613092,0,0,0,0,0,0,0,0
29,9,A,330.2006626,351.4262225,319.222391,426.8941474,161.2734449,612.8071005,676.3669061,0,0,0,0,0,0,44.7408088
29,10,A,0,553.330069,542.3802392,0,274.0437627,25.43529652,337.2310239,0,220.6581172,0,0,0,0,0
29,11,A,165.8424359,120.548036,505.1855756,455.8005576,411.3121699,89.59839014,381.4875634,0,0,0,0,0,0,0
29,12,A,372.8998809,0,55.61765074,117.304216,330.6913588,12.62330368,277.2704811,0,0,0,0,0,0,0
29,1,B,721.5556066,75.50168092,414.6291948,818.5535017,0,423.2316079,397.782965,0,0,0,0,0,0,0
29,2,B,431.9959186,814.4836478,733.2202585,800.9321692,0,451.2296324,550.7853578,0,0,0,0,0,0,0
29,3,B,958.7752898,501.589149,582.7040696,972.3683083,381.9073952,837.6891612,982.2605682,0,0,0,0,491.7119536,0,0
29,4,B,0,133.2906314,0,714.0746097,0,240.6048536,873.0715284,0,0,0,0,0,0,0
29,5,B,826.2523316,0.970521591,0,335.9821352,0,805.9647015,758.3299046,0,0,0,0,0,97.72670072,0
29,6,B,845.7133548,164.4915596,0,463.710114,420.267427,707.8228034,115.8007906,0,0,0,354.2769045,0,102.889116,433.0472357
29,7,B,720.5844729,361.4274889,0,459.1895315,544.2852196,0,121.5820481,0,0,0,51.66849425,30.19637448,0,0
29,8,B,244.3407131,733.298604,0,279.1515208,557.8763871,774.4864366,0,0,0,0,0,0,50.68852173,0
29,9,B,39.81263011,38.1400483,738.2884371,489.320319,474.6806921,187.5539961,482.1458338,0,0,0,478.3891095,0,0,0
29,10,B,0,0,629.4219218,51.25085085,618.0070738,0,662.3529821,0,0,0,0,0,0,0
29,11,B,449.5967822,328.3851162,264.9420897,161.9665395,442.4217185,248.8005464,457.7948244,0,0,0,0,0,0,0
29,12,B,372.5941629,61.21542815,369.8014545,280.4401255,0,244.5434911,296.745569,0,0,0,0,0,0,0
29,1,C,0,948.7933187,0,513.9960266,855.2623739,778.7976925,316.6112508,0,0,0,10.47848034,0,0,0
29,2,C,926.5629195,15.85508874,206.2687773,516.9415004,97.6349663,532.2568713,176.4236207,0,0,0,0,0,0,0
29,3,C,0,29.02994159,511.6392284,0,767.3252126,608.2798152,118.9135444,0,0,0,0,0,0,0
29,4,C,555.0799136,71.90363155,265.1974417,337.6119626,238.9782603,0,458.3093438,0,0,194.0388919,320.0308251,0,0,0
29,5,C,935.7538629,459.5097951,511.7107806,316.0801854,595.3670007,142.4199997,499.6282253,0,0,0,0,0,0,0
29,6,C,473.7422635,540.7558123,701.0428192,612.1470031,0,844.1433942,873.3785989,0,0,0,0,0,0,0
29,7,C,392.6819669,703.3506138,545.6273353,233.8095725,600.8357882,699.7858855,298.290114,0,0,189.9423686,0,0,0,0
29,8,C,62.28164227,0,52.86661758,0,325.1754965,0,537.2031183,0,0,0,0,0,0,0
29,9,C,182.0343417,0,153.0108192,369.7780241,655.2532033,656.3827195,0.496289737,0,0,0,0,0,0,0
29,10,C,25.89403035,18.01826312,228.9289218,545.8028685,270.5445759,557.6498503,34.82870267,0,0,0,0,0,0,0
29,11,C,480.7835855,585.3741298,0,0,19.79272756,0,0,0,0,0,0,0,0,0
29,12,C,391.7697736,360.2176166,0,46.36705087,245.1363771,501.4429161,99.49998419,0,0,0,0,0,0,0
30,1,A,0,61.44352764,251.7077365,708.612914,0,171.6589147,796.2918952,0,0,0,0,0,0,0
30,2,A,431.7079839,0,0,561.397379,740.8619228,328.2463417,511.2895304,0,0,0,0,0,0,0
30,3,A,409.914099,47.80045501,0,391.6914295,271.2493611,456.6478254,700.3803238,0,0,0,0,0,0,0
30,4,A,22.80427868,370.9149364,796.8318494,688.7246986,519.2586979,689.2891005,0,0,0,0,0,0,0,0
30,5,A,36.82362903,489.398774,923.5329115,0,868.6617488,913.4003751,361.5441272,0,0,0,0,0,0,0
30,6,A,74.55286899,295.2717171,0,200.7486908,0,747.0643315,510.9431701,0,0,0,0,0,0,0
30,7,A,398.4273741,321.9988696,728.2150031,307.0546344,413.8669105,121.7804461,0,246.3258265,0,0,0,0,0,0
30,8,A,0,120.8054771,446.3481139,0,483.7439931,795.1713421,356.0642739,0,0,0,0,0,418.7873816,0
30,9,A,559.1091787,443.6630673,0,0,0,493.0288151,471.4059278,0,0,0,0,0,0,0
30,10,A,153.252893,138.5229421,456.4310227,1.764636886,0,236.4137121,534.6597234,0,0,0,0,0,0,122.2051523
30,11,A,27.3333208,419.6565864,422.7956595,276.6784201,294.8025472,198.3073314,0,0,0,0,0,0,0,0
30,12,A,197.3121774,377.0890327,217.4281459,213.9349468,130.7694259,136.7860503,32.94452469,0,0,0,0,0,0,0
30,1,B,678.0193447,87.24113691,442.3087093,0,764.2225444,261.7457416,0,0,0,0,0,0,0,0
30,2,B,0,886.7375133,0,408.0515198,987.5033346,579.6889004,67.6159402,0,0,0,0,0,0,0
30,3,B,0,811.2285971,162.8773664,863.3866803,0,153.5382352,360.3361219,0,165.5800751,0,0,0,0,0
30,4,B,0,558.7910773,341.0159443,921.4344259,0,582.4146733,409.1266425,0,0,0,0,0,351.6134557,0
30,5,B,840.0442091,275.9692357,728.0047244,935.5648628,43.95587012,787.7409408,497.4791124,0,0,0,444.6639567,0,0,0
30,6,B,0,135.3181013,0,771.6793597,639.4176668,239.3686599,0,0,0,0,0,0,0,0
30,7,B,210.231648,246.0128472,424.5233993,45.03446557,770.1090862,254.169123,463.0766827,0,0,495.7625241,480.0174741,0,0,450.7402368
30,8,B,0,584.6537293,0,264.3312517,201.5236196,742.8098892,565.3794968,0,0,0,0,0,0,0
30,9,B,0,427.6217432,411.2738592,706.6460059,230.8152134,0,549.8520707,0,0,0,0,0,0,0
30,10,B,0,423.1235301,0,189.5692265,201.5538761,21.93672205,224.8826703,0,0,0,0,0,0,20.25211245
30,11,B,0,167.7949503,311.7930554,470.9426653,493.3009657,503.4673504,12.7462288,0,0,0,0,0,0,0
30,12,B,134.9127227,190.1704545,0,316.0651833,277.5200327,157.2064292,511.2908837,0,0,0,0,0,0,0
30,1,C,781.6239062,699.4272173,588.0498318,605.989181,97.70064701,515.5151923,298.8690805,0,0,0,0,151.425787,0,0
30,2,C,979.2923148,0,102.9907239,739.9145346,700.0412832,251.8817623,660.7817509,0,0,0,0,253.532968,0,0
30,3,C,957.5404187,151.8435076,0,159.2560084,373.8613737,85.06644936,588.462076,0,0,0,0,0,0,200.9180541
30,4,C,800.4559733,0,0,72.98978165,679.8393679,411.9848103,561.3503201,0,0,0,258.6103312,0,0,0
30,5,C,280.6102693,32.77167741,689.6602348,401.7575739,341.3113454,931.5436972,833.4560569,0,0,0,0,0,0,0
30,6,C,0,807.8646198,372.8750522,0,377.2449416,0,0,0,0,0,0,0,0,0
30,7,C,63.24641309,818.4277968,852.5168065,0,190.9269565,316.1259394,814.3071555,0,0,0,0,0,0,0
30,8,C,180.3854888,150.0497811,0,740.8259632,0,275.2428839,0,0,0,0,0,0,0,0
30,9,C,682.2444952,493.8901674,177.1035559,119.3621615,602.0254405,0,563.1828825,0,0,0,0,0,0,0
30,10,C,536.7832065,542.8443588,0,384.5102932,255.0608794,224.4135033,225.8955282,0,0,0,0,0,165.1075758,0
30,11,C,595.0782547,24.45229369,368.7122505,505.9906301,392.2198889,162.5768785,0,0,0,0,0,0,0,0
30,12,C,0,477.9531519,0,360.7739756,429.9639607,97.43881723,438.521734,0,0,0,0,0,0,0
31,1,A,354.398266,221.3483204,340.5900085,0,794.8404344,289.8185361,0,0,48.44554341,411.8154671,0,0,0,0
31,2,A,355.5743831,778.8524984,59.64284375,823.9920451,347.0966294,533.6492087,0,0,0,0,0,0,0,0
31,3,A,0,349.2064,579.1448038,24.5811324,867.1928409,0,0,0,0,0,0,504.8736953,0,0
31,4,A,0,127.6130043,590.0217417,939.8142839,802.2828233,28.59010247,861.4713835,0,0,0,0,0,0,0
31,5,A,0,192.4991848,0,595.7377121,649.6902982,1.644260956,456.5796744,0,0,0,0,0,0,0
31,6,A,817.2396441,858.905931,0,777.4988864,499.6389956,0,0,0,0,0,0,0,0,0
31,7,A,161.3173283,775.0220028,0,547.4657781,749.7606172,126.8126175,786.2331949,0,0,0,0,0,0,0
31,8,A,43.32262638,96.0153361,0,590.6623643,692.8959403,681.8776122,228.7240639,0,0,0,0,0,0,0
31,9,A,287.6623409,297.3887795,293.972154,438.7316795,303.9861604,0,201.1645138,0,0,0,0,0,0,0
31,10,A,543.0170133,0,408.6448117,250.0444013,0,370.2223945,162.3746444,0,0,416.5043971,0,0,0,0
31,11,A,520.3027937,104.578567,0,576.8399957,457.7336963,0,304.7935682,0,0,0,0,0,0,0
31,12,A,0,253.4248259,81.43353515,382.8898182,475.6098064,63.41081658,395.6451223,0,0,0,0,0,0,0
31,1,B,314.0684829,0,25.40453017,0,418.3973637,0,717.3299919,0,0,0,0,282.161967,0,0
31,2,B,939.8227836,284.2686625,102.1122096,982.7436199,217.6107802,117.5413537,131.035003,285.2364526,0,99.52096026,0,0,0,0
31,3,B,641.7319821,547.9257092,414.6468414,533.9046053,895.8048867,705.6274387,951.5493888,0,425.9143931,0,0,0,0,0
31,4,B,0,247.1960562,0,0,705.5857177,902.5865703,81.92704032,0,0,0,0,0,0,0
31,5,B,929.2099882,191.1438736,0,212.5559233,479.1929713,396.4369882,405.5920379,341.5324716,460.0661143,0,0,0,0,0
31,6,B,801.2529337,498.2241736,0,888.0347955,112.5402711,587.4271625,413.631471,0,0,0,0,0,0,0
31,7,B,341.9599318,407.2438674,0,476.7880549,0,184.6185516,780.4852501,0,0,0,0,0,0,0
31,8,B,447.1866588,663.6071875,359.8090792,768.8075313,259.803537,0,382.8428579,0,0,0,0,0,0,0
31,9,B,555.5628009,609.5991884,0,409.7801619,733.8478581,69.5470797,291.9059006,0,0,0,0,0,0,148.1611891
31,10,B,0,411.355419,0,143.3984163,407.1471581,121.2699484,44.19897266,0,0,0,0,0,0,0
31,11,B,122.0573193,547.1905119,394.2442687,0,11.53547267,279.6532134,475.8720301,0,0,0,0,0,379.2924723,0
31,12,B,37.10979096,360.6022468,399.9053372,220.1593648,323.2797126,120.975204,236.4711071,0,0,0,0,0,0,0
31,1,C,0,0,834.4058457,983.522452,537.4932623,339.363029,0,0,0,0,0,0,0,0
31,2,C,413.8464703,0,560.2021411,412.8928006,752.4227355,185.5349815,205.353935,0,0,0,0,0,0,0
31,3,C,461.4260234,858.5609512,867.5565743,173.7202264,76.27417689,0,303.4402158,0,0,0,0,0,0,0
31,4,C,139.9586949,0,0,128.1203862,554.9946985,0,13.27966741,0,0,0,0,0,0,0
31,5,C,0,696.7362454,0,551.9277624,0,0,0,0,0,0,0,0,0,0
31,6,C,115.8840362,0,361.502288,0,26.88898579,0,319.4559021,0,0,0,0,0,0,0
31,7,C,0,280.0244378,756.2484827,558.313257,0,619.1873661,35.84256357,0,0,0,0,0,0,0
31,8,C,229.4549375,330.5018531,722.2025408,0,771.98885,534.3373829,435.4753863,0,0,0,0,0,0,0
31,9,C,586.4760341,373.4990823,294.1437999,216.7055352,0,672.8213358,175.9190785,0,0,0,0,0,0,0
31,10,C,445.4392894,559.6853179,145.9481339,387.1802676,417.1073302,435.3137977,83.49303735,0,0,0,0,0,0,0
31,11,C,13.02208186,407.3817556,556.5093284,171.8401851,0,0,0,0,0,502.0040133,0,0,0,0
31,12,C,4.237289932,269.5113413,234.0950118,293.39589,14.38272923,330.6084465,154.4201863,0,0,0,0,0,0,0
32,1,A,325.0983647,654.3247251,196.3605702,0,797.4355637,516.2840931,153.3037287,0,0,0,0,0,0,0
32,2,A,0,583.4477565,59.23190707,673.2129288,371.8767726,716.6850707,778.3576792,0,0,0,0,0,0,0
32,3,A,0,525.6431954,0,277.0555679,0,0,409.2856549,0,0,0,61.39462936,0,0,0
32,4,A,743.5337496,0,326.7578758,0,469.4390163,27.3033246,903.7688079,0,0,0,0,0,0,0
32,5,A,514.4784403,645.4221765,385.8316213,0,0,0,508.2297467,0,0,0,0,0,0,0
32,6,A,376.2782121,591.9145085,518.0324427,472.6236311,228.5483172,553.6505508,0,0,0,0,0,0,0,0
32,7,A,0,162.9459271,719.217316,205.6073474,465.8486324,0,442.913245,0,0,0,0,330.0842199,0,0
32,8,A,52.95952439,799.9937371,0,607.7971413,0,0,782.7271529,0,0,0,0,0,0,0
32,9,A,715.7072231,267.4649259,530.2142546,490.3836509,126.901314,0,695.5074143,199.3583622,0,476.5693268,7.279415044,0,0,0
32,10,A,619.1256092,29.88009795,30.14604506,648.2931725,291.7143171,445.6695459,128.5820487,0,0,308.4868011,0,0,0,120.9911484
32,11,A,590.8066886,38.36928018,0,39.87534994,527.3864196,387.3254613,193.6646338,0,0,0,0,419.1031249,0,0
32,12,A,229.7277906,365.5343178,256.2165308,177.2438076,316.1622096,0,453.4117564,0,0,0,0,0,0,0
32,1,B,775.6910787,705.8162791,677.4848385,0,322.876236,359.3271363,489.9304268,0,0,0,0,0,374.1062539,0
32,2,B,0,911.281011,634.1623534,281.1500229,0,16.41258277,221.5384634,0,326.2666651,0,0,0,0,0
32,3,B,0,406.8183016,549.8458264,0,0,62.90759289,60.54339302,0,0,0,0,0,0,0
32,4,B,253.1681486,283.904605,56.75229833,697.7311287,314.9619199,424.6183378,309.5322563,0,0,0,465.397719,0,0,0
32,5,B,780.1692479,666.2333785,0,434.8025378,392.5235998,891.7747417,813.5811674,0,0,0,0,0,0,0
32,6,B,74.4990518,683.7852457,567.4826097,178.7391695,0,445.5189434,644.1994434,0,0,0,0,0,439.7864748,0
32,7,B,768.7307968,202.173535,752.0626724,408.8238378,738.69622,297.5139428,338.1368272,337.5585056,277.9582355,114.7998367,176.8831017,0,0,0
32,8,B,383.0068505,0,182.8937934,324.9797418,648.0667559,724.4391476,0,0,0,0,0,0,0,0
32,9,B,640.3074293,82.78168826,295.204574,447.2410985,343.6559329,525.0141529,446.2016958,0,0,0,0,0,0,0
32,10,B,431.2203295,0,75.49118947,377.0523912,7.165945991,0,155.6533431,0,0,0,0,0,0,0
32,11,B,11.72310221,555.895449,121.1482361,567.2026194,43.14654973,0,370.4607215,0,0,0,0,102.0770882,0,0
32,12,B,472.4826004,511.8056916,343.9511947,479.4979415,74.12203429,70.15593278,422.065189,0,0,0,0,0,0,0
32,1,C,657.7215295,786.8024523,147.8192471,368.7020184,306.380274,743.3928821,0,0,0,212.5169052,0,0,0,0
32,2,C,624.2312102,0,421.3123745,878.872068,74.02098693,388.9490239,118.3060337,0,0,0,0,431.7615903,421.1154861,0
32,3,C,0,653.1542271,3.054992074,653.831759,0,755.9346918,481.4011132,0,0,0,0,0,0,0
32,4,C,9.70772611,0,536.6906957,406.9122921,669.594912,393.6689262,402.2035219,0,0,0,0,0,0,0
32,5,C,201.8092555,0,90.17749335,371.1852271,394.084728,0,315.2969214,0,0,0,0,0,0,0
32,6,C,247.5915877,319.4172454,669.6937862,25.97789969,0,795.3317243,794.5442573,0,122.8740818,0,0,0,0,0
32,7,C,715.6197256,84.54059501,320.816139,643.4600065,548.3119485,528.0280223,0,0,0,0,101.9594362,0,265.9946142,0
32,8,C,613.6278561,709.1105418,454.818452,530.0957851,664.4124282,798.672904,0,0,0,0,0,0,0,0
32,9,C,414.751455,70.19009888,273.2780111,0,0,515.2845763,0,0,359.8704836,0,0,0,0,0
32,10,C,673.2405839,625.2805071,603.6482933,100.5771469,0,261.5616994,52.18997738,0,0,281.1434324,0,0,0,244.3163237
32,11,C,465.2098019,521.631861,307.9042002,142.4301622,0,97.27070121,0,0,0,0,0,0,0,0
32,12,C,93.11788716,0,484.7445577,289.8189625,384.4863961,219.2214122,218.2060111,0,0,0,0,0,0,0
33,1,A,336.537989,621.8042311,929.2022271,91.45501237,752.7897791,795.5739738,163.9343689,0,0,0,0,0,0,0
33,2,A,905.7170119,0,0,0,442.4301575,518.7835595,112.467405,0,0,0,0,0,0,0
33,3,A,690.6978565,790.2638639,579.9481445,535.1650606,0,0,0,0,0,0,0,0,0,0
33,4,A,0,0,467.6158365,249.7231946,350.1288936,729.1031898,0,0,0,0,0,0,0,0
33,5,A,309.5674278,338.2576425,0,265.4787469,299.2262217,573.3186969,478.8036851,0,0,0,0,59.43655754,0,0
33,6,A,109.6551772,72.58040469,670.3729855,645.6784841,208.0734445,298.8819742,0,0,0,0,0,265.3680346,0,0
33,7,A,544.9976572,0,394.6719723,114.9984323,0,274.2399361,177.5104291,0,0,0,0,0,0,74.04302392
33,8,A,176.6050681,304.6486211,720.0912255,135.4783825,0,573.9469765,0,0,0,0,0,0,0,0
33,9,A,145.0965675,0,541.5841474,298.8543569,0,703.8430033,482.422316,0,0,0,0,0,0,0
33,10,A,166.6123507,442.9499165,408.2990271,110.8730213,496.5734697,392.1679966,496.744751,0,0,316.0416412,0,0,0,0
33,11,A,463.9553026,0,288.2993921,0,215.9838863,175.3763219,599.7411775,0,0,0,0,0,0,0
33,12,A,492.555327,0,251.7692005,78.38033392,407.4292482,384.3247539,262.7729146,0,0,0,0,0,0,0
33,1,B,0,728.5067406,517.6140076,943.2678731,697.7433154,422.6053712,0,0,0,0,0,0,0,0
33,2,B,822.4850887,0,293.8651814,949.9278136,441.0244507,884.188545,634.8967498,0,0,0,0,0,0,0
33,3,B,0,0,0,518.2517732,0,545.933494,774.3246912,0,0,0,0,0,0,0
33,4,B,309.9572212,846.9175708,0,0,139.2056624,160.4349815,456.8828152,0,0,0,0,430.5337109,0,0
33,5,B,33.16226022,17.83091532,559.8484137,347.5025801,0,552.2128857,515.6980787,0,0,0,320.1169535,0,0,0
33,6,B,0,404.9849679,624.5447221,21.08395588,810.1249309,0,0,0,427.9994412,336.8491089,0,0,0,0
33,7,B,667.8348616,0,676.5670008,0,0,514.8662988,0,0,0,0,0,0,0,0
33,8,B,336.3227494,0,0,303.1707182,0,757.9655511,0,0,0,0,0,0,0,0
33,9,B,0,374.7390062,316.7355239,476.497822,742.1437485,0,532.1603241,0,0,0,0,245.6901704,0,0
33,10,B,418.8811192,195.9266353,592.4214273,0,0,468.8411439,416.0292335,0,0,0,0,0,0,0
33,11,B,330.9559648,0,115.2817347,257.5785408,0,0,444.617177,0,0,0,0,0,0,0
33,12,B,395.0292348,0,22.04576956,437.907035,413.3844828,132.4532715,315.8631335,0,0,0,0,0,0,0
33,1,C,854.4390046,0,965.7542067,730.436256,0,152.8909977,637.2901856,0,0,0,0,0,0,142.7189345
33,2,C,746.7688751,515.3235293,774.9413087,828.0365309,864.1711507,945.1683788,171.5476655,35.87690321,0,306.5555175,164.8492733,0,0,0
33,3,C,503.3138501,81.90995006,702.6061922,601.4633479,106.9611058,425.8052375,0,0,0,0,0,0,0,0
33,4,C,933.3860805,322.9779131,225.8614793,0,618.8417766,538.1468556,0,0,0,0,0,288.6694406,0,0
33,5,C,449.60328,0,0,0,0,474.0238342,838.7947107,442.8142736,0,0,0,0,0,0
33,6,C,0,693.1556917,179.7886508,312.3116219,691.5588045,396.4716372,387.4362002,0,0,0,506.6343683,0,0,0
33,7,C,313.8167846,425.8399708,0,0,0,793.0218656,0,0,0,0,0,0,0,0
33,8,C,520.3908462,443.9341293,658.3851852,688.7187932,0,344.7296592,21.5244338,0,0,0,0,0,0,0
33,9,C,0,404.8395684,102.5684071,295.1337948,0,0,0,0,0,0,0,0,0,0
33,10,C,33.34866391,69.08274727,261.5837678,648.3727017,395.3529896,514.3462803,593.5216413,0,0,0,0,0,0,0
33,11,C,0,121.2929591,21.58153231,29.1092264,0,549.4778034,26.69094662,0,0,0,0,0,0,0
33,12,C,514.2311958,466.2192298,48.96271345,228.0644056,0,442.5842868,501.136648,0,0,0,0,0,0,0
34,1,A,800.5991302,975.6959921,0,412.0034162,0,855.2771749,0,0,0,0,0,0,0,0
34,2,A,0,0,0,561.4523615,246.6422865,631.0102172,919.1388639,0,0,0,0,0,0,0
34,3,A,578.1477551,133.7919232,437.0046683,101.0256592,558.8415418,0,664.9378688,0,0,0,0,0,0,0
34,4,A,797.3013258,731.5465649,0,804.4069917,273.0154786,899.0154296,0,0,0,0,0,0,0,0
34,5,A,0,771.6589222,267.3386481,639.7544797,729.0644588,346.6640165,886.1373212,0,0,0,0,0,0,181.8541697
34,6,A,855.9227654,178.5725086,776.5761881,825.6618195,455.347697,0,658.600814,0,0,0,0,0,0,0
34,7,A,103.0572026,809.9317679,202.0058848,0,48.40553796,163.6696402,294.067034,0,0,0,0,0,0,275.1042677
34,8,A,81.30434198,695.7234133,323.013175,330.634978,518.320854,308.6391337,801.5056903,0,0,0,0,0,0,0
34,9,A,544.7611777,21.4952453,336.7863344,659.4340818,0,25.76721193,400.3630311,122.5940302,0,0,0,0,0,0
34,10,A,610.2304936,13.10175593,673.361788,444.0534061,0,229.7618799,675.8235445,443.3981669,0,0,0,0,0,277.8212248
